name transform change_limit value lower_bound upper_bound group scale offset dercom
por_m00089 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00090 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00091 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00092 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00093 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00094 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00095 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00096 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00097 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00098 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00099 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00100 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00101 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00102 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00103 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00104 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00105 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00106 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00107 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00108 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00109 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00110 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00111 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00112 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00113 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00114 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00115 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00116 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00117 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00118 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00119 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00120 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00121 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00122 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00123 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00124 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00125 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00126 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00127 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00128 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00129 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00130 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00131 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00132 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00133 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00134 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00135 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00136 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00137 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00138 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00139 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00140 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00141 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00142 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00143 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00144 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00145 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00146 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00147 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00148 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00149 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00150 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00151 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00152 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00153 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00154 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00155 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00156 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00157 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00158 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00159 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00160 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00161 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00162 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00163 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00164 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00165 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00166 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00167 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00168 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00169 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00170 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00171 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00172 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00173 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00174 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00175 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00176 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00177 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00178 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00179 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00180 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00181 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00182 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00183 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00184 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00185 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00186 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00187 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00188 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00189 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00190 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00191 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00192 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00193 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00194 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00195 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00196 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00197 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00198 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00199 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00200 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00201 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00202 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00203 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00204 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00205 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00206 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00207 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00208 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00209 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00210 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00211 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00212 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00213 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00214 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00215 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00216 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00217 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00218 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00219 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00220 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00221 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00222 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00223 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00224 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00225 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00226 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00227 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00228 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00229 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00230 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00231 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00232 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00233 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00234 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00235 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00236 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00237 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00238 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00239 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00240 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00241 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00242 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00243 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00244 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00245 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00246 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00247 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00248 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00249 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00250 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00251 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00252 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00253 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00254 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00255 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00256 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00257 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00258 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00259 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00260 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00261 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00262 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00263 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00264 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00265 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00266 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00267 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00268 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00269 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00270 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00271 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00272 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00273 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00274 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00275 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00276 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00277 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00278 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00279 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00280 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00281 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00282 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00283 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00284 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00285 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00286 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00287 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00288 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00289 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00290 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00291 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00292 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00293 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00294 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00295 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00296 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
