name transform change_limit value lower_bound upper_bound group scale offset dercom
per_f00280 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00281 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00282 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00283 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00284 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00285 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00286 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00287 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00288 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00289 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00290 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00291 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00292 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00293 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00294 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00295 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00296 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00297 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00298 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00299 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00300 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00301 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00302 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00303 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00304 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00305 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00306 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00307 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00308 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
