name transform change_limit value lower_bound upper_bound group scale offset dercom
per_m00134 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00135 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00136 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00137 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00138 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00139 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00140 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00141 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00142 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00143 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00144 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00145 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00146 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00147 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00148 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00149 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00150 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00151 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00152 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00153 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00154 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00155 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00156 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00157 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00158 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00159 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00160 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00161 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00162 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00163 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00164 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00165 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00166 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00167 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00168 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00169 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00170 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00171 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00172 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00173 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00174 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00175 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00176 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00177 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00178 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00179 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00180 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00181 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00182 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00183 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00184 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00185 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00186 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00187 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00188 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00189 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00190 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00191 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00192 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00193 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00194 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00195 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00196 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
