name transform change_limit value lower_bound upper_bound group scale offset dercom
por_f00089 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00090 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00091 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00092 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00093 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00094 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00095 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00096 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00097 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00098 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00099 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00100 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00101 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00102 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00103 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00104 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00105 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00106 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00107 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00108 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00109 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00110 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00111 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00112 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00113 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00114 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00115 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00116 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00117 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00118 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00119 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00120 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00121 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00122 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00123 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00124 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00125 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00126 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00127 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00128 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00129 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00130 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00131 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00132 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00133 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00134 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00135 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00136 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00137 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00138 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00139 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00140 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00141 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00142 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00143 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00144 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00145 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00146 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00147 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00148 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00149 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00150 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00151 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
