name transform change_limit value lower_bound upper_bound group scale offset dercom
per_l00071 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00072 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00073 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00074 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00075 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00076 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00077 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00078 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00079 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00080 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00081 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00082 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00083 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00084 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00085 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00086 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00087 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00088 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00089 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00090 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00091 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00092 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00093 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00094 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00095 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00096 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
